id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
28908,IRQ-2012-3-1076-43,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,4,0,4,4,4,
28909,IRQ-2012-3-1076-44,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,22,0,22,22,22,
28926,IRQ-2012-3-1076-7,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-02-23, Security developments in Iraq, Feb 23 //Reuters News, 2012-02-24, Iraqi al Qaeda claims country-wide attacks",,,,Reuters,1,Baghdād city,Baghdād city (Sadr city),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,02/23/2012 00:00:00,02/23/2012 00:00:00,0,0,3,0,3,3,3,
28927,IRQ-2012-3-1076-45,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,1,Baghdād city,Baghdād city (Sadr city),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,11,0,11,11,11,
28931,IRQ-2012-3-1076-56,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-09-09, Wave of attacks kills 88 in Iraq",,,,Interior ministry official and medic,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/09/2012 00:00:00,09/09/2012 00:00:00,0,0,7,0,7,7,7,
29323,IRQ-2012-3-1076-8,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-02-23, Security developments in Iraq, Feb 23 //Reuters News, 2012-02-24, Iraqi al Qaeda claims country-wide attacks",,,,Police,1,Al Musayyib town,Al Musayyib town,Bābil province,Qaḑā’ al Musayyib,32.783959,44.276615,POINT (44.276615 32.783959),176849,Iraq,645,Middle East,1,1,02/23/2012 00:00:00,02/23/2012 00:00:00,0,0,2,0,2,2,2,
29324,IRQ-2012-3-1076-9,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-02-23, Security developments in Iraq, Feb 23 //Reuters News, 2012-02-24, Iraqi al Qaeda claims country-wide attacks",,,,Police,1,Al Ḩillah town,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.419630,POINT (44.419630 32.463672),176129,Iraq,645,Middle East,1,1,02/23/2012 00:00:00,02/23/2012 00:00:00,0,0,1,0,1,1,1,
29333,IRQ-2012-3-1076-14,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-03-07, 17 killed in Iraq attacks",,,,Town mayor Abid al-Al Abbas,1,Tall ‘Afar town,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,03/07/2012 00:00:00,03/07/2012 00:00:00,0,0,14,0,14,14,14,
29334,IRQ-2012-3-1076-1,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, 53 dead as Iraq bombs hit Shiites  /Agence France Presse, 2012-01-05, 68 dead as Iraq bombs hit Shiites",,,,"Defence and interior sources/Hadi Badr al-Riyahi, head of the provincial health department in Dhi Qar, of which Nasiriyah is the capital",2,An Nāşirīyah town,An Nāşirīyah town (outskirts),Dhī Qār province,Qaḑā’ an Nāşirīyah,31.057993,46.257262,POINT (46.257262 31.057993),174693,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,43,0,43,45,43,
29335,IRQ-2012-3-1076-3,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-01-27, UPDATE 3-Suicide bomber kills 31 in Baghdad attack /Reuters News, 2012-01-28, FACTBOX-Security developments in Iraq, January 28 / Agence France Presse, 2012-03-06, Qaeda claims dozens of Baghdad attacks",,,,Police and hospital source,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/27/2012 00:00:00,01/27/2012 00:00:00,0,0,32,0,32,32,32,
29336,IRQ-2012-3-1076-4,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-02-23, Security developments in Iraq, Feb 23 //Reuters News, 2012-02-24, Iraqi al Qaeda claims country-wide attacks",,,,Police,1,Baghdād city,Baghdad city (Karrada district),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,02/23/2012 00:00:00,02/23/2012 00:00:00,0,0,10,0,10,10,10,
29337,IRQ-2012-3-1076-2,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-14, Iraq suicide bomber kills 53 at pilgrimage climax",,,,"Riyadh Abdulamir, head of Basra province's health department",1,al Başrah town,Al Başrah town,Al Başrah  province,Qaḑā’ al Başrah,30.533016,47.797466,POINT (47.797466 30.533016),173976,Iraq,645,Middle East,1,1,01/14/2012 00:00:00,01/14/2012 00:00:00,0,0,53,0,53,53,53,
29338,IRQ-2012-3-1076-21,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-04-26, Twelve killed in Iraq bombings",,,,Security officials,1,Abū Karmah village,Abū Karmah village,Diyālá province,Qaḑā’ Miqdādīyah,33.906912,44.724516,POINT (44.724516 33.906912),178290,Iraq,645,Middle East,1,1,04/26/2012 00:00:00,04/26/2012 00:00:00,0,0,8,0,8,8,8,
29339,IRQ-2012-3-1076-23,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-05, Iraq leaders call for calm after bombing kills 25 /Agence France Presse, 2012-06-10, Qaeda claims Iraq anti-Shiite attack that killed 25",,,,Medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,06/05/2012 00:00:00,06/05/2012 00:00:00,0,0,25,0,25,25,25,
29340,IRQ-2012-3-1076-22,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-05-31, Baghdad blasts kill 17, shatter relative calm",,,,Medical officials,1,Baghdād city,Baghdad city (Shuala district),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,05/31/2012 00:00:00,05/31/2012 00:00:00,0,0,13,0,13,13,13,
29341,IRQ-2012-3-1076-24,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 72 during Shiite pilgrimage",,,,Medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,06/13/2012 00:00:00,06/13/2012 00:00:00,0,0,16,0,16,16,16,
29342,IRQ-2012-3-1076-25,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 72 during Shiite pilgrimage",,,,Medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,06/13/2012 00:00:00,06/13/2012 00:00:00,0,0,7,0,7,7,7,
29343,IRQ-2012-3-1076-26,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 72 during Shiite pilgrimage",,,,Police,1,Hīt town,Hīt town,Al Anbār province,Hīt district,33.636636,42.827683,POINT (42.827683 33.636636),178286,Iraq,645,Middle East,1,1,06/13/2012 00:00:00,06/13/2012 00:00:00,0,0,1,0,1,1,1,
29344,IRQ-2012-3-1076-27,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-13, Iraq attacks kill 59 during Shiite pilgrimage",,,,AFP,1,Balad town,Balad town,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,Middle East,1,1,06/13/2012 00:00:00,06/13/2012 00:00:00,0,0,5,0,5,5,5,
29346,IRQ-2012-3-1076-29,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-06-16, Iraq car bombs targeting Shiite pilgrims kill 32",,,,An interior ministry official,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,06/16/2012 00:00:00,06/16/2012 00:00:00,0,0,32,0,32,32,32,
29347,IRQ-2012-3-1076-35,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-23, 111 killed in Iraq's deadliest day in two years",,,,Officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,07/23/2012 00:00:00,07/23/2012 00:00:00,0,0,4,0,4,4,4,
29348,IRQ-2012-3-1076-30,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-03, Iraq attacks kill 38 ahead of Shiite rituals",,,,Police,1,Ad Dīwānīyah town,Ad Dīwānīyah town,Al Qādisīyah province,Qaḑā’ ad Dīwānīyah,31.992886,44.925521,POINT (44.925521 31.992886),175410,Iraq,645,Middle East,1,1,07/03/2012 00:00:00,07/03/2012 00:00:00,0,0,26,0,26,26,26,
29349,IRQ-2012-3-1076-31,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-04, 11 killed in new Iraq attacks ahead of Shiite rituals",,,,A security official and a medic,1,Az Zubaydīyah town,Zubaidiyah town,Wāsiţ province,Al ‘Azīzīyah district,32.758844,45.177268,POINT (45.177268 32.758844),176851,Iraq,645,Middle East,1,1,07/04/2012 00:00:00,07/04/2012 00:00:00,0,0,8,0,8,8,8,
29350,IRQ-2012-3-1076-32,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-05, Suicide bomber kills three in north Iraq market",,,,Police,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,07/05/2012 00:00:00,07/05/2012 00:00:00,0,0,3,0,3,3,3,
29351,IRQ-2012-3-1076-46,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,1,Tājī town,Tājī town,Baghdād province,Tājī district,33.529444,44.277500,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,1,0,1,1,1,
29352,IRQ-2012-3-1076-47,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-17, Deadly Iraq attacks overshadow Eid preparations",,,,Security and medical officials,4,Kirkūk province,Kirkūk province,Kirkūk province,,35.250000,44.166667,POINT (44.166667 35.250000),180449,Iraq,645,Middle East,1,1,08/16/2012 00:00:00,08/16/2012 00:00:00,0,0,9,0,9,9,9,
29354,IRQ-2012-3-1076-34,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-23, 111 killed in Iraq's deadliest day in two years",,,,Medical officials,1,Tājī town,Tājī town,Baghdād province,Tājī district,33.529444,44.277500,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,07/23/2012 00:00:00,07/23/2012 00:00:00,0,0,42,0,42,42,42,
29355,IRQ-2012-3-1076-42,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-12, Iraq attacks kill 14",,,,Police,2,Sulaymān Bak town,"Sulaymān Bak town (near: road between the towns of Amerli and Sulaymān Bak, a road that is less than 15 km)",Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,Middle East,1,1,08/12/2012 00:00:00,08/12/2012 00:00:00,0,0,8,0,8,8,0,
29356,IRQ-2012-3-1076-57,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-09-09, Wave of attacks kills 88 in Iraq",,,,Security and medical officials,1,Tājī town,Tājī town,Baghdād province,Tājī district,33.529444,44.277500,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,09/09/2012 00:00:00,09/09/2012 00:00:00,0,0,1,0,1,1,1,
29357,IRQ-2012-3-1076-58,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-09-09, Wave of attacks kills 88 in Iraq",,,,Security and medical officials,1,Ţūzkhūrmātū town,Ţūzkhūrmātū town,Şalāḩ ad Dīn province,Tooz district,34.888083,44.632564,POINT (44.632564 34.888083),179730,Iraq,645,Middle East,1,1,09/09/2012 00:00:00,09/09/2012 00:00:00,0,0,2,0,2,2,2,
29358,IRQ-2012-3-1076-39,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-07-24, Security tightened after Iraq attacks kill 113",,,,Officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,07/23/2012 00:00:00,07/23/2012 00:00:00,0,0,2,0,2,2,2,
29360,IRQ-2012-3-1076-41,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-08-10, Six killed in Iraq attacks",,,,Security and medical officials,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,08/10/2012 00:00:00,08/10/2012 00:00:00,0,0,2,0,2,2,2,
29362,IRQ-2012-3-1076-62,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Officials,1,Baghdād city,Baghdād city (Sadr city),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,9,0,9,9,9,
29363,IRQ-2012-3-1076-63,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,5,0,5,5,5,
29364,IRQ-2012-3-1076-64,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,2,Tājī town,Tājī town (north of),Baghdād province,Tājī district,33.529444,44.277500,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,5,0,5,5,5,
29365,IRQ-2012-3-1076-65,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,1,Miqdādīyah town,Miqdādīyah town,Diyālá province,Qaḑā’ Miqdādīyah,33.978611,44.936944,POINT (44.936944 33.978611),178290,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,2,0,2,2,2,
29366,IRQ-2012-3-1076-66,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-27, Iraq attacks kill 27 on month's deadliest day",,,,Security and medical officials,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,10/27/2012 00:00:00,10/27/2012 00:00:00,0,0,5,0,5,5,5,
29367,IRQ-2012-3-1076-72,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Al Ḩillah town,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.419630,POINT (44.419630 32.463672),176129,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,5,0,5,5,5,
29368,IRQ-2012-3-1076-74,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,1,0,1,1,1,
29369,IRQ-2012-3-1076-67,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-28, 12 dead in Iraq after bloody day",,,,Officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,0,0,10,0,10,10,10,
29370,IRQ-2012-3-1076-68,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-10-28, 12 dead in Iraq after bloody day",,,,Officials,1,Al Madā’in town,Al Madā’in town,Baghdād province,Al Madā’in district,33.150000,44.616667,POINT (44.616667 33.150000),177570,Iraq,645,Middle East,1,1,10/28/2012 00:00:00,10/28/2012 00:00:00,0,0,2,0,2,2,2,
29372,IRQ-2012-3-1076-70,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Kirkūk town,Kirkuk town,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,5,0,5,5,5,
29373,IRQ-2012-3-1076-71,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Ḩawījah town,Ḩawījah town,Kirkūk province,Qaḑā’ al Ḩawījah,35.324934,43.768621,POINT (43.768621 35.324934),180448,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,4,0,4,4,4,
29374,IRQ-2012-3-1076-73,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-14, Iraq bombings kill 19 on eve of Muslim New Year",,,,Officials,1,Al Ḩafrīyah town,Al Ḩafrīyah town,Wāsiţ province,Al ‘Azīzīyah district,32.988391,44.838941,POINT (44.838941 32.988391),176850,Iraq,645,Middle East,1,1,11/14/2012 00:00:00,11/14/2012 00:00:00,0,0,4,0,4,4,4,
29375,IRQ-2012-3-1076-75,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-11-17, UPDATE 1-Car bomb kills seven foreign Shi'ite pilgrims in Iraq",,,,Police and hospital sources,1,Balad town,Balad town,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.014846,44.145737,POINT (44.145737 34.014846),179009,Iraq,645,Middle East,1,1,11/17/2012 00:00:00,11/17/2012 00:00:00,0,0,7,0,7,7,0,
29376,IRQ-2012-3-1076-76,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-27, Wave of attacks kills 19 in Iraq",,,,Security and medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,11/27/2012 00:00:00,11/27/2012 00:00:00,0,0,12,0,12,12,12,
29377,IRQ-2012-3-1076-79,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-12-17,  Wave of Iraq attacks kills 48 people",,,,Security and medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,12/17/2012 00:00:00,12/17/2012 00:00:00,0,0,11,0,11,11,11,
29378,IRQ-2012-3-1076-77,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-11-29, Iraq bombings kill 45",,,,Babil provincial council member Hamed Ahmed Abboud,1,Al Ḩillah town,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.419630,POINT (44.419630 32.463672),176129,Iraq,645,Middle East,1,1,11/29/2012 00:00:00,11/29/2012 00:00:00,0,0,33,0,33,33,33,
29379,IRQ-2012-3-1076-78,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"BBC Monitoring Middle East, 2012-12-14, Death toll in Iranian bus blast in Iraq reaches three",,,,Fars News Agency,1,Sāmarrā’ town,Sāmarrā’ town,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,Middle East,1,1,12/14/2012 00:00:00,12/14/2012 00:00:00,0,0,3,0,3,3,3,
29380,IRQ-2012-3-1076-91,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, Baghdad blasts against Shiite districts kill 10",,,,Official,1,Baghdād city,Baghdād city (Sadr city),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,7,0,7,7,7,
29381,IRQ-2012-3-1076-92,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, Baghdad blasts against Shiite districts kill 10",,,,Official,1,Baghdād city,Baghdād city (Sadr city),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,2,0,2,2,2,
29382,IRQ-2012-3-1076-93,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-05, 53 dead as Iraq bombs hit Shiites",,,,Defence and interior sources,1,Baghdād city,Baghdad city (Kadhimiyah area),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,14,0,14,15,14,
29383,IRQ-2012-3-1076-94,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters News, 2012-01-05, FACTBOX-Security developments in Iraq, January 5",,,,Police,2,Mosul town,Mosul town (just southwest of),Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,01/05/2012 00:00:00,01/05/2012 00:00:00,0,0,1,0,1,1,0,
29384,IRQ-2012-3-1076-95,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Agence France Presse, 2012-01-06, Iraq bombs kill two Shiites after deadly day",,,,Interior ministry official and a doctor at Yarmuk hospital,1,Baghdād city,Baghdad city (Dura area of south Baghdad),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,01/06/2012 00:00:00,01/06/2012 00:00:00,0,0,2,0,2,2,0,
29385,IRQ-2012-3-1076-96,2012,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,-1,"Reuters news, 2012-01-07, FACTBOX-Security developments in Iraq, January 7",,,,Police,1,Al Maḩmūdīyah town,Al Maḩmūdīyah town,Baghdād province,Qaḑā’ al Maḩmūdīyah,33.067640,44.362303,POINT (44.362303 33.067640),177569,Iraq,645,Middle East,1,1,01/07/2012 00:00:00,01/07/2012 00:00:00,0,0,2,0,2,2,0,
